ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463030,Male,Yes,50,Yes,Executive,1,High,3,Cat_6,C
459907,Female,Yes,39,Yes,Artist,8,Average,2,Cat_6,C
463727,Female,No,27,No,Doctor,0,Low,5,Cat_3,A
462804,Male,Yes,39,No,Executive,5,High,3,Cat_4,D
463762,Male,Yes,31,No,Executive,1,High,3,Cat_6,A
462068,Male,Yes,55,Yes,Executive,1,High,3,Cat_6,C
463060,Female,Yes,32,Yes,Homemaker,12,High,2,Cat_6,D
465269,Female,Yes,45,Yes,Artist,1,Average,3,Cat_3,C
461871,Male,Yes,53,Yes,Artist,0,Average,2,Cat_6,C
466175,Male,Yes,25,Yes,Doctor,1,Low,2,Cat_6,C
467707,Male,Yes,82,Yes,Lawyer,5,High,2,Cat_6,A
463844,Female,Yes,26,Yes,Engineer,9,Low,2,Cat_6,B
459760,Female,Yes,42,Yes,Artist,8,Low,1,Cat_6,A
464247,Male,Yes,59,No,Engineer,0,Low,1,Cat_6,A
467671,Female,Yes,52,Yes,Artist,9,Low,4,Cat_6,C
463449,Male,Yes,25,No,Healthcare,1,Average,2,Cat_6,D
459790,Male,No,28,No,Doctor,10,Low,3,Cat_6,C
461361,Female,No,31,Yes,Healthcare,9,Low,7,Cat_5,D
462325,Male,No,37,Yes,Healthcare,1,Low,4,Cat_4,B
461325,Male,No,61,Yes,Entertainment,1,Low,3,Cat_2,C
463891,Male,Yes,75,Yes,Lawyer,1,Low,1,Cat_6,A
463365,Male,Yes,67,No,Executive,1,High,2,Cat_6,D
459198,Female,Yes,66,Yes,Artist,0,Average,3,Cat_6,C
463805,Female,No,32,No,Doctor,8,Low,6,Cat_6,C
462567,Female,No,36,No,Engineer,0,Low,1,Cat_6,A
464242,Male,No,37,Yes,Engineer,1,Low,3,Cat_6,D
461690,Female,No,31,Yes,Engineer,0,Low,1,Cat_4,A
467585,Male,Yes,40,Yes,Healthcare,6,High,2,Cat_6,A
460985,Female,Yes,61,Yes,Engineer,0,Average,2,Cat_6,C
462991,Male,No,28,Yes,Healthcare,0,Low,1,Cat_6,D
466198,Male,Yes,70,No,Lawyer,0,High,2,Cat_3,C
467807,Male,Yes,50,Yes,Executive,1,Average,3,Cat_6,B
463795,Male,No,18,No,Doctor,1,Low,6,Cat_6,B
462927,Female,No,26,No,Homemaker,9,Low,2,Cat_6,A
463989,Male,No,79,No,Lawyer,0,Low,1,Cat_4,D
467170,Male,Yes,35,Yes,Artist,8,Low,4,Cat_7,A
465641,Female,Yes,47,Yes,Artist,0,Average,2,Cat_6,C
461113,Female,No,23,No,Healthcare,1,Low,4,Cat_3,D
466000,Male,Yes,38,Yes,Doctor,5,Low,2,Cat_1,A
465005,Male,Yes,50,Yes,Executive,4,High,3,Cat_6,C
466048,Male,No,25,No,Entertainment,3,Low,1,Cat_4,A
459114,Male,Yes,57,Yes,Artist,1,Average,2,Cat_6,C
461673,Male,No,33,No,Healthcare,0,Low,5,Cat_5,C
463189,Female,Yes,69,Yes,Engineer,1,Low,1,Cat_4,A
462742,Male,No,18,No,Healthcare,0,Low,3,Cat_3,D
465812,Male,Yes,47,No,Artist,0,Average,5,Cat_4,A
463683,Female,Yes,39,Yes,Artist,14,Average,2,Cat_6,B
461348,Male,Yes,35,Yes,Healthcare,1,Low,1,Cat_6,D
461326,Female,No,36,Yes,Artist,1,Low,1,Cat_6,C
463443,Male,Yes,50,Yes,Artist,1,Average,4,Cat_6,C
465833,Male,Yes,43,No,Executive,1,High,3,Cat_4,A
464858,Male,No,20,No,Healthcare,1,Low,3,Cat_4,D
466994,Male,Yes,47,Yes,Artist,1,Average,2,Cat_6,C
465714,Female,Yes,63,Yes,Artist,1,Low,1,Cat_2,C
462253,Male,Yes,51,Yes,Engineer,0,Low,2,Cat_4,A
463105,Female,No,72,Yes,Lawyer,1,Low,2,Cat_6,D
466289,Male,No,19,No,Healthcare,2,Low,5,Cat_2,D
466200,Male,Yes,51,Yes,Doctor,8,Average,3,Cat_4,B
460125,Female,Yes,55,Yes,Artist,10,Low,1,Cat_6,B
467510,Male,Yes,51,Yes,Entertainment,3,Low,3,Cat_6,B
465019,Male,Yes,53,Yes,Artist,0,Low,3,Cat_6,A
465491,Female,No,35,Yes,Artist,0,Low,3,Cat_6,B
466194,Male,Yes,89,No,Lawyer,0,Low,1,Cat_6,A
465006,Male,No,39,Yes,Entertainment,5,Low,1,Cat_6,A
459615,Male,Yes,84,No,Lawyer,1,Low,1,Cat_6,A
465122,Female,Yes,40,Yes,Artist,2,Average,2,Cat_6,C
465438,Male,No,33,Yes,Doctor,9,Low,6,Cat_4,D
462059,Male,No,47,Yes,Artist,1,Low,1,Cat_6,C
464115,Female,No,38,Yes,Engineer,0,Low,3,Cat_6,D
459309,Female,Yes,41,Yes,Artist,9,High,2,Cat_2,B
461859,Female,Yes,46,No,Artist,5,Low,5,Cat_6,C
465572,Male,No,32,No,Doctor,5,Low,1,Cat_4,D
466128,Male,No,35,Yes,Artist,4,Low,2,Cat_6,A
462959,Female,Yes,56,Yes,Engineer,2,High,2,Cat_6,B
463080,Male,No,32,No,Artist,0,Low,4,Cat_5,D
464646,Male,Yes,61,No,Engineer,7,Average,5,Cat_4,D
460741,Male,Yes,58,Yes,Artist,1,Average,5,Cat_6,B
461633,Male,No,30,Yes,Healthcare,8,Low,4,Cat_7,D
461119,Female,No,23,No,Healthcare,6,Low,3,Cat_3,D
461365,Male,No,27,No,Healthcare,1,Low,3,Cat_6,D
461432,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
463122,Male,Yes,36,Yes,Executive,9,Average,3,Cat_6,B
466474,Male,No,29,Yes,Entertainment,6,Low,3,Cat_6,A
462332,Female,Yes,37,Yes,Artist,1,High,2,Cat_7,A
465877,Female,No,48,Yes,Artist,6,Low,1,Cat_6,D
460413,Female,No,39,Yes,Artist,7,Low,1,Cat_6,B
466844,Male,No,18,No,Healthcare,0,Low,5,Cat_6,D
467232,Male,No,33,No,Entertainment,0,Low,2,Cat_6,A
466398,Male,No,21,No,Healthcare,1,Low,4,Cat_3,D
460041,Female,Yes,48,No,Artist,8,Average,3,Cat_6,A
459627,Male,No,40,Yes,Artist,14,Low,2,Cat_2,A
460595,Male,Yes,21,No,Doctor,1,Low,3,Cat_3,D
462304,Male,Yes,62,Yes,Artist,1,Low,4,Cat_4,B
461794,Female,No,19,No,Healthcare,5,Low,5,Cat_2,D
463055,Female,No,27,Yes,Doctor,1,Low,4,Cat_4,B
461428,Male,No,49,Yes,Artist,1,Low,1,Cat_6,C
467952,Female,Yes,89,Yes,Lawyer,0,High,2,Cat_6,C
461087,Female,Yes,29,No,Artist,0,Average,2,Cat_3,A
460153,Male,No,35,Yes,Entertainment,8,Low,5,Cat_6,C
461299,Female,Yes,76,Yes,Lawyer,1,High,2,Cat_6,C
465995,Male,No,27,No,Entertainment,0,Low,3,Cat_2,D
465135,Female,No,25,No,Engineer,1,Low,1,Cat_6,B
462930,Female,Yes,55,Yes,Homemaker,13,Average,3,Cat_5,B
466216,Male,No,29,No,Entertainment,1,Low,4,Cat_4,A
462574,Male,No,20,No,Healthcare,1,Low,5,Cat_4,D
461672,Female,No,26,No,Engineer,1,Low,2,Cat_6,A
467967,Male,No,30,Yes,Entertainment,8,Low,4,Cat_6,A
461705,Female,No,32,No,Healthcare,1,Low,4,Cat_6,D
460790,Female,Yes,42,Yes,Artist,0,High,2,Cat_2,C
462406,Male,Yes,27,No,Engineer,6,Low,3,Cat_6,D
467836,Male,Yes,63,No,Executive,1,High,3,Cat_6,C
467756,Male,Yes,56,Yes,Artist,1,Average,2,Cat_6,C
463829,Female,Yes,49,Yes,Artist,1,Average,4,Cat_6,C
466826,Male,Yes,43,Yes,Entertainment,0,Low,2,Cat_6,A
463199,Female,Yes,52,Yes,Artist,1,Low,3,Cat_4,A
463207,Female,Yes,51,Yes,Artist,1,Average,2,Cat_6,C
464672,Male,No,19,No,Entertainment,0,Low,6,Cat_4,A
467779,Male,Yes,53,Yes,Doctor,2,Average,3,Cat_6,C
459590,Male,Yes,22,No,Executive,1,High,3,Cat_6,D
466648,Male,Yes,36,Yes,Executive,6,High,2,Cat_6,C
459889,Male,Yes,63,Yes,Homemaker,8,Average,3,Cat_6,B
462922,Male,No,26,No,Doctor,8,Low,1,Cat_3,D
462011,Male,Yes,29,No,Marketing,1,Low,4,Cat_4,D
464842,Male,No,35,Yes,Artist,0,Low,2,Cat_4,A
463200,Male,Yes,42,Yes,Entertainment,0,Average,2,Cat_4,A
464575,Male,No,42,Yes,Artist,8,Low,1,Cat_6,A
464122,Male,Yes,63,Yes,Artist,0,Average,4,Cat_6,B
464377,Female,No,51,Yes,Entertainment,0,Low,1,Cat_6,A
462958,Male,No,26,No,Marketing,1,Low,5,Cat_6,D
462955,Male,Yes,42,Yes,Artist,1,Low,2,Cat_3,B
462219,Male,Yes,59,No,Executive,0,Low,5,Cat_4,B
459994,Male,No,25,No,Entertainment,0,Low,3,Cat_6,A
463052,Male,Yes,37,Yes,Marketing,1,Low,2,Cat_6,D
459152,Female,No,40,Yes,Artist,8,Low,2,Cat_6,B
460121,Male,Yes,55,Yes,Engineer,1,Average,3,Cat_6,A
459530,Female,Yes,37,Yes,Lawyer,1,High,2,Cat_6,C
461105,Female,No,49,Yes,Entertainment,0,Low,1,Cat_3,D
466728,Male,Yes,28,No,Doctor,0,Average,2,Cat_6,A
464327,Female,Yes,50,Yes,Artist,9,Low,2,Cat_6,C
466866,Male,Yes,27,No,Entertainment,14,Average,2,Cat_6,A
463511,Female,No,27,Yes,Artist,1,Low,1,Cat_3,B
465822,Female,Yes,52,Yes,Engineer,1,Average,5,Cat_4,B
464116,Female,Yes,69,Yes,Marketing,1,Low,2,Cat_6,C
461317,Female,No,59,Yes,Artist,1,Low,1,Cat_6,C
460066,Female,No,45,No,Marketing,0,Low,1,Cat_6,D
462900,Male,Yes,39,Yes,Artist,0,Average,3,Cat_6,B
466332,Male,No,23,No,Healthcare,0,Low,3,Cat_2,D
459042,Female,Yes,41,Yes,Engineer,1,Average,3,Cat_6,C
461593,Female,Yes,37,Yes,Doctor,9,Average,2,Cat_6,C
463804,Male,Yes,63,Yes,Artist,9,Low,1,Cat_6,A
464082,Male,Yes,77,Yes,Lawyer,0,Low,1,Cat_6,A
466292,Female,Yes,82,No,Lawyer,1,High,2,Cat_6,B
464071,Male,Yes,82,Yes,Lawyer,0,High,2,Cat_6,B
463146,Male,Yes,37,No,Entertainment,11,Average,2,Cat_6,B
460652,Female,No,31,No,Homemaker,8,Low,1,Cat_4,D
459921,Male,No,37,Yes,Artist,8,Low,1,Cat_3,A
462806,Male,Yes,52,No,Artist,0,Low,3,Cat_4,A
459396,Female,No,50,Yes,Engineer,0,Low,1,Cat_6,B
465140,Male,Yes,45,Yes,Executive,5,High,3,Cat_7,B
460887,Male,Yes,47,Yes,Entertainment,2,Average,3,Cat_3,B
463257,Female,No,23,No,Healthcare,3,Low,5,Cat_6,D
461446,Female,Yes,66,Yes,Lawyer,1,High,2,Cat_6,C
465302,Female,Yes,57,Yes,Artist,1,High,3,Cat_2,B
460943,Male,Yes,50,Yes,Entertainment,1,Average,4,Cat_6,B
467954,Male,No,31,No,Healthcare,8,Low,4,Cat_6,D
465100,Male,Yes,56,Yes,Artist,1,High,2,Cat_6,C
466752,Male,Yes,37,Yes,Healthcare,0,Low,1,Cat_6,D
464140,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6,B
460491,Female,No,22,No,Healthcare,1,Low,7,Cat_3,D
460755,Male,No,33,Yes,Artist,0,Low,1,Cat_6,D
460617,Female,No,22,No,Healthcare,0,Low,4,Cat_3,D
462314,Female,No,28,No,Doctor,14,Low,1,Cat_6,A
462540,Male,Yes,32,Yes,Entertainment,6,Low,2,Cat_2,B
459462,Male,Yes,66,Yes,Artist,0,High,2,Cat_6,B
464444,Male,Yes,36,Yes,Artist,8,Average,2,Cat_6,C
464793,Female,Yes,26,No,Marketing,7,High,3,Cat_4,A
463264,Female,Yes,71,Yes,Lawyer,0,Low,2,Cat_6,C
461497,Male,No,29,No,Doctor,5,Low,5,Cat_2,B
464047,Male,No,43,Yes,Healthcare,3,Low,3,Cat_6,D
461049,Female,Yes,57,Yes,Doctor,0,Low,7,Cat_7,B
462420,Male,No,27,Yes,Healthcare,1,Low,3,Cat_6,C
464334,Female,No,33,Yes,Healthcare,1,Low,3,Cat_6,D
460770,Female,No,25,Yes,Healthcare,5,Low,3,Cat_3,A
467613,Male,Yes,53,No,Artist,1,Average,6,Cat_6,A
467860,Female,No,33,Yes,Entertainment,0,Low,1,Cat_7,B
462753,Male,Yes,28,No,Executive,0,Average,3,Cat_6,D
467365,Male,No,40,Yes,Artist,1,Low,1,Cat_6,A
465265,Female,Yes,56,Yes,Artist,2,Average,2,Cat_6,B
466633,Male,Yes,39,Yes,Entertainment,6,Average,2,Cat_6,C
463413,Male,Yes,41,No,Doctor,1,Average,2,Cat_4,A
467249,Female,No,43,Yes,Marketing,1,Low,1,Cat_6,D
463290,Female,No,25,No,Healthcare,1,Low,5,Cat_6,B
465476,Female,No,28,No,Healthcare,3,Low,2,Cat_6,A
467863,Female,Yes,35,Yes,Doctor,0,Average,3,Cat_6,C
465599,Female,Yes,47,Yes,Healthcare,0,Average,6,Cat_1,C
466865,Female,No,32,No,Homemaker,9,Low,5,Cat_3,D
467025,Female,No,25,No,Engineer,1,Low,3,Cat_6,D
464494,Female,Yes,55,Yes,Artist,1,Average,4,Cat_3,C
465749,Male,Yes,42,No,Engineer,1,Average,3,Cat_6,C
465978,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6,B
466727,Female,Yes,45,Yes,Artist,1,Average,2,Cat_6,B
467237,Male,Yes,82,Yes,Lawyer,0,High,2,Cat_6,D
461358,Male,No,42,No,Entertainment,1,Low,3,Cat_6,A
464944,Female,Yes,37,Yes,Entertainment,0,Low,2,Cat_4,B
463926,Female,No,27,No,Engineer,0,Low,6,Cat_6,D
467782,Female,No,30,Yes,Entertainment,0,Low,5,Cat_2,A
460196,Female,No,38,Yes,Healthcare,8,Low,2,Cat_6,D
460960,Male,Yes,48,Yes,Entertainment,6,Low,2,Cat_7,B
466450,Female,No,33,Yes,Healthcare,1,Low,1,Cat_6,D
466255,Male,Yes,45,Yes,Entertainment,0,Low,4,Cat_2,C
459269,Male,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
465090,Male,Yes,57,Yes,Artist,0,Average,2,Cat_6,B
463491,Male,Yes,27,Yes,Doctor,9,Average,3,Cat_6,D
462945,Male,Yes,51,Yes,Artist,1,Average,4,Cat_6,B
459632,Female,Yes,52,No,Marketing,1,High,3,Cat_4,D
462528,Female,Yes,49,Yes,Artist,0,Low,1,Cat_6,C
460107,Male,Yes,51,Yes,Engineer,1,Average,5,Cat_6,C
467497,Male,Yes,51,Yes,Artist,1,Low,3,Cat_6,D
461747,Male,Yes,66,Yes,Artist,1,High,2,Cat_6,B
466721,Male,Yes,36,Yes,Doctor,7,Average,2,Cat_6,A
461789,Male,Yes,67,Yes,Executive,1,High,2,Cat_6,C
462085,Female,No,30,Yes,Healthcare,0,Low,1,Cat_6,D
463126,Female,Yes,65,Yes,Artist,3,Average,2,Cat_6,C
463165,Female,Yes,72,Yes,Doctor,1,Average,2,Cat_6,A
462774,Female,Yes,88,Yes,Lawyer,0,Low,1,Cat_6,D
459370,Male,No,18,No,Healthcare,13,Low,4,Cat_6,D
462192,Female,No,23,No,Healthcare,0,Low,6,Cat_4,D
460626,Male,Yes,45,No,Doctor,9,High,4,Cat_6,D
467813,Male,Yes,36,Yes,Entertainment,0,Low,2,Cat_4,A
462010,Female,No,31,Yes,Artist,14,Low,3,Cat_2,A
467771,Female,Yes,59,Yes,Artist,0,Average,5,Cat_6,C
459811,Female,Yes,48,Yes,Artist,1,High,3,Cat_6,C
463471,Male,No,57,Yes,Marketing,1,Low,4,Cat_7,A
460134,Male,Yes,39,Yes,Entertainment,9,High,3,Cat_6,D
461493,Female,Yes,33,Yes,Artist,8,Average,3,Cat_6,A
462340,Male,Yes,62,No,Entertainment,1,Average,6,Cat_6,B
461745,Male,Yes,46,No,Entertainment,8,Low,1,Cat_3,A
460078,Female,Yes,39,Yes,Healthcare,8,High,2,Cat_1,D
464363,Female,Yes,41,Yes,Artist,9,Low,1,Cat_6,C
459066,Male,Yes,47,Yes,Executive,8,High,4,Cat_6,C
466145,Male,Yes,56,No,Entertainment,1,Average,3,Cat_6,C
461896,Male,Yes,46,Yes,Artist,1,Low,1,Cat_6,B
462023,Female,Yes,46,No,Engineer,8,Low,1,Cat_6,A
464940,Female,Yes,30,No,Engineer,1,Low,2,Cat_4,A
465113,Male,Yes,66,Yes,Lawyer,1,High,2,Cat_4,C
461352,Male,No,25,No,Healthcare,3,Low,5,Cat_2,D
459006,Male,No,20,No,Healthcare,1,Low,4,Cat_6,D
459846,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,B
464525,Male,No,33,Yes,Entertainment,9,Low,2,Cat_6,D
467245,Female,No,38,No,Doctor,0,Low,1,Cat_6,C
463366,Male,Yes,71,No,Lawyer,0,Low,5,Cat_3,D
460691,Female,No,27,No,Homemaker,8,Low,1,Cat_3,D
466777,Female,Yes,49,Yes,Homemaker,8,Average,2,Cat_6,C
460752,Male,Yes,35,Yes,Artist,9,Low,1,Cat_6,A
462961,Female,Yes,56,No,Engineer,1,Average,5,Cat_6,B
466328,Male,Yes,49,Yes,Artist,0,Low,3,Cat_3,C
467778,Female,No,31,Yes,Healthcare,8,Low,4,Cat_6,C
466599,Female,No,33,Yes,Healthcare,1,Low,2,Cat_6,C
462851,Male,No,19,No,Healthcare,0,Low,3,Cat_6,D
459823,Male,Yes,67,Yes,Executive,1,Low,2,Cat_6,A
462605,Male,Yes,82,No,Executive,1,High,2,Cat_4,D
463244,Female,Yes,45,No,Doctor,1,Low,1,Cat_6,B
465855,Male,No,42,Yes,Artist,1,Low,1,Cat_2,A
467034,Male,Yes,89,No,Executive,0,High,2,Cat_6,A
464094,Male,Yes,53,Yes,Executive,1,High,4,Cat_6,B
467658,Male,No,20,No,Healthcare,0,Low,4,Cat_3,D
465443,Male,Yes,38,Yes,Artist,0,Low,4,Cat_6,A
466402,Male,Yes,40,Yes,Artist,0,Average,4,Cat_6,B
462887,Female,Yes,42,No,Engineer,1,Low,3,Cat_6,A
459127,Male,No,43,Yes,Healthcare,1,Low,7,Cat_6,D
459709,Female,Yes,47,Yes,Artist,7,Average,4,Cat_6,C
466405,Female,Yes,43,Yes,Entertainment,0,Average,2,Cat_3,A
463217,Female,Yes,33,Yes,Healthcare,2,High,1,Cat_5,A
461946,Male,No,31,Yes,Healthcare,1,Low,3,Cat_6,C
465339,Female,No,27,No,Marketing,0,Low,3,Cat_2,C
463396,Female,No,25,No,Doctor,3,Low,4,Cat_3,C
464244,Male,Yes,72,Yes,Executive,1,High,4,Cat_6,B
459402,Female,Yes,51,Yes,Artist,1,Average,4,Cat_6,C
465425,Female,No,31,No,Engineer,1,Low,4,Cat_6,B
465576,Male,Yes,43,No,Executive,4,Average,5,Cat_4,A
461470,Male,Yes,43,Yes,Artist,2,Average,2,Cat_6,C
459604,Female,No,21,No,Healthcare,0,Low,7,Cat_3,D
463999,Female,No,33,No,Engineer,1,Low,3,Cat_6,C
460866,Male,No,28,Yes,Doctor,1,Low,9,Cat_4,B
459905,Female,Yes,36,Yes,Artist,5,Low,2,Cat_6,C
460348,Female,No,37,Yes,Artist,1,Low,2,Cat_6,C
465208,Male,Yes,37,Yes,Artist,1,Average,2,Cat_6,C
465566,Male,No,50,Yes,Artist,1,Low,3,Cat_3,B
464883,Female,Yes,37,No,Engineer,1,Low,4,Cat_4,A
465485,Male,No,29,Yes,Healthcare,0,Low,4,Cat_6,D
460063,Female,No,43,Yes,Artist,1,Low,1,Cat_3,A
463532,Female,Yes,67,Yes,Artist,9,Low,3,Cat_6,B
463499,Male,Yes,48,Yes,Executive,0,Low,2,Cat_6,A
464566,Male,Yes,35,Yes,Executive,0,High,4,Cat_6,A
464325,Male,Yes,27,Yes,Healthcare,4,High,3,Cat_6,B
461658,Female,Yes,62,Yes,Artist,0,Average,2,Cat_5,C
460313,Male,No,32,Yes,Artist,13,Low,3,Cat_6,A
466562,Female,No,18,No,Healthcare,5,Low,4,Cat_6,D
464554,Female,No,35,Yes,Artist,0,Low,7,Cat_2,C
465709,Male,Yes,68,Yes,Entertainment,1,Average,2,Cat_6,C
461138,Male,Yes,63,Yes,Entertainment,1,High,2,Cat_7,B
466045,Female,No,38,No,Entertainment,8,Low,2,Cat_6,B
464000,Female,No,32,No,Healthcare,0,Low,5,Cat_7,C
466359,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D
466190,Male,Yes,53,Yes,Executive,0,Low,2,Cat_2,C
463904,Male,Yes,77,Yes,Executive,1,Low,1,Cat_6,D
465832,Male,Yes,53,Yes,Executive,9,High,5,Cat_4,B
465631,Male,No,35,Yes,Artist,9,Low,1,Cat_6,A
462326,Female,Yes,42,Yes,Artist,4,Average,2,Cat_6,C
463910,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,C
460723,Female,Yes,50,Yes,Engineer,1,High,2,Cat_4,B
462015,Male,Yes,27,Yes,Entertainment,0,Average,2,Cat_6,A
464317,Male,Yes,60,Yes,Entertainment,1,Average,3,Cat_6,C
466433,Male,Yes,43,Yes,Entertainment,8,Low,2,Cat_6,B
461627,Male,Yes,50,Yes,Doctor,1,Low,2,Cat_6,C
467639,Male,Yes,50,Yes,Entertainment,0,Average,4,Cat_6,B
462143,Male,Yes,80,No,Artist,1,Low,2,Cat_6,A
460662,Female,No,46,No,Homemaker,9,Low,1,Cat_6,D
464299,Female,No,35,Yes,Artist,12,Low,3,Cat_6,A
467717,Female,Yes,66,No,Engineer,0,High,5,Cat_4,B
461099,Female,No,42,No,Artist,0,Low,4,Cat_3,A
459480,Female,Yes,50,Yes,Entertainment,7,Low,3,Cat_6,A
466930,Male,No,31,No,Healthcare,2,Low,2,Cat_5,A
462336,Male,Yes,46,No,Artist,1,Low,4,Cat_6,B
465170,Female,Yes,46,Yes,Entertainment,4,Low,3,Cat_6,C
459810,Male,No,19,No,Healthcare,1,Low,4,Cat_6,D
463011,Female,Yes,81,Yes,Homemaker,0,High,2,Cat_6,B
460967,Male,No,25,Yes,Entertainment,1,Low,2,Cat_6,A
463510,Female,No,27,Yes,Healthcare,1,Low,7,Cat_2,A
462398,Female,Yes,62,Yes,Artist,1,Low,4,Cat_4,C
464839,Female,No,20,No,Healthcare,1,Low,5,Cat_4,D
466232,Male,Yes,59,No,Executive,0,High,3,Cat_6,C
460122,Female,No,41,No,Artist,0,Low,1,Cat_6,A
459494,Female,Yes,69,No,Engineer,9,Low,3,Cat_6,A
462371,Female,No,27,No,Healthcare,5,Low,3,Cat_2,D
467650,Male,Yes,52,Yes,Artist,2,Average,4,Cat_6,A
460207,Male,No,41,Yes,Entertainment,11,Low,4,Cat_6,B
459854,Female,Yes,57,Yes,Artist,0,High,2,Cat_6,C
460644,Female,Yes,40,Yes,Homemaker,2,Average,2,Cat_3,C
467567,Male,No,27,Yes,Healthcare,1,Low,5,Cat_6,D
460702,Female,No,51,Yes,Artist,0,Low,1,Cat_6,B
463956,Female,No,28,No,Entertainment,0,Low,5,Cat_2,D
465205,Male,Yes,48,Yes,Entertainment,0,Low,2,Cat_6,D
462683,Female,Yes,38,No,Engineer,1,Low,5,Cat_1,B
464662,Female,Yes,50,Yes,Artist,1,High,3,Cat_4,C
462002,Female,No,37,No,Artist,0,Low,2,Cat_6,D
466820,Female,Yes,74,No,Lawyer,1,High,2,Cat_6,A
461296,Female,Yes,83,Yes,Lawyer,0,High,2,Cat_6,C
464250,Male,Yes,53,Yes,Executive,6,High,3,Cat_6,C
460135,Female,No,31,Yes,Healthcare,4,Low,3,Cat_6,B
461550,Male,Yes,37,Yes,Entertainment,7,Low,2,Cat_6,A
460605,Male,Yes,33,Yes,Doctor,9,Average,2,Cat_4,D
460973,Male,No,29,No,Entertainment,1,Low,5,Cat_6,D
462170,Male,Yes,73,No,Executive,0,High,3,Cat_6,A
467648,Male,Yes,41,No,Entertainment,2,Average,5,Cat_6,A
460488,Male,No,42,No,Doctor,0,Low,1,Cat_3,D
464061,Male,Yes,30,Yes,Artist,12,Average,2,Cat_6,B
461383,Male,Yes,71,Yes,Artist,0,High,2,Cat_6,B
464152,Male,Yes,37,Yes,Artist,0,High,4,Cat_6,B
461418,Male,No,45,Yes,Artist,0,Low,4,Cat_6,A
460665,Male,No,29,No,Entertainment,5,Low,1,Cat_6,D
462494,Female,No,36,Yes,Artist,8,Low,4,Cat_3,D
467624,Male,Yes,35,No,Entertainment,0,Average,5,Cat_6,D
459407,Female,No,37,Yes,Doctor,0,Low,3,Cat_6,A
465517,Female,Yes,68,Yes,Artist,1,Low,2,Cat_6,A
465364,Female,No,38,Yes,Doctor,5,Low,5,Cat_2,A
462758,Male,No,18,No,Healthcare,0,Low,3,Cat_6,D
459922,Male,Yes,65,Yes,Lawyer,0,Low,1,Cat_4,D
459356,Male,No,63,Yes,Artist,4,Low,1,Cat_6,A
467196,Male,No,18,No,Entertainment,0,Low,5,Cat_6,C
459603,Female,Yes,89,No,Lawyer,3,High,2,Cat_6,A
461368,Male,No,32,Yes,Doctor,4,Low,5,Cat_6,D
460541,Female,Yes,36,Yes,Homemaker,1,Average,3,Cat_3,D
465567,Male,Yes,35,Yes,Entertainment,1,Low,2,Cat_3,A
461999,Male,No,27,Yes,Doctor,0,Low,5,Cat_6,B
459804,Male,Yes,45,No,Artist,3,High,4,Cat_6,C
460057,Male,No,36,Yes,Artist,2,Low,1,Cat_6,C
463669,Female,Yes,31,Yes,Marketing,7,High,4,Cat_2,A
459285,Male,No,76,Yes,Lawyer,0,Low,2,Cat_6,A
462012,Female,No,25,No,Healthcare,0,Low,8,Cat_7,B
467682,Female,Yes,35,Yes,Artist,9,Average,4,Cat_6,B
465082,Male,Yes,67,Yes,Lawyer,0,Low,1,Cat_3,A
461977,Female,No,49,Yes,Artist,3,Low,1,Cat_6,C
463000,Female,No,36,No,Engineer,0,Low,1,Cat_6,A
461834,Female,No,42,Yes,Artist,7,Low,2,Cat_6,C
464370,Male,Yes,65,Yes,Entertainment,0,Average,2,Cat_6,B
461948,Female,Yes,45,Yes,Artist,1,Average,4,Cat_6,C
465162,Male,Yes,58,Yes,Artist,1,Average,3,Cat_6,B
466268,Female,Yes,72,Yes,Artist,0,Average,3,Cat_4,C
467119,Male,Yes,38,No,Marketing,0,High,4,Cat_7,B
460841,Female,No,61,Yes,Marketing,1,Low,1,Cat_6,D
462960,Female,Yes,57,Yes,Entertainment,0,Average,2,Cat_6,C
459901,Male,Yes,47,Yes,Artist,0,Average,3,Cat_6,C
466873,Male,Yes,39,Yes,Healthcare,7,Average,5,Cat_3,A
463070,Male,Yes,68,No,Entertainment,1,Low,1,Cat_6,D
463327,Male,Yes,40,No,Executive,1,Low,5,Cat_5,D
464304,Male,Yes,35,Yes,Artist,1,Low,1,Cat_3,A
467095,Male,Yes,41,No,Engineer,0,Average,2,Cat_7,C
459087,Female,No,21,No,Doctor,0,Low,3,Cat_6,C
461103,Female,No,30,No,Engineer,1,Low,5,Cat_3,D
462279,Male,No,32,No,Healthcare,0,Low,7,Cat_6,D
466964,Male,No,45,Yes,Artist,5,Low,1,Cat_4,C
462392,Female,No,32,Yes,Entertainment,1,Low,3,Cat_6,A
461515,Male,Yes,26,No,Artist,0,Low,2,Cat_6,A
461141,Male,Yes,55,No,Homemaker,2,Low,1,Cat_3,A
463140,Male,Yes,31,No,Engineer,5,Average,3,Cat_3,A
